frecuencia,perdida_agregada
83,449471.86812123307
78,536713.7124574606
85,674395.3685595087
87,618029.7918007091
77,541791.7221130688
77,649493.522764511
87,647682.8351498367
93,731534.9818625764
82,595638.8050863774
80,518606.02907074447
73,460076.9855323108
80,599760.2544799461
81,542018.518233534
76,537077.5053198757
85,550937.2733793799
90,537764.7422311178
94,606120.0375030955
70,614203.9091528824
86,591464.4975385122
74,550230.8606191897
86,508324.63470187964
79,695526.904876504
73,528060.0083671954
85,601545.0813832658
74,452002.164493494
81,599710.7553979101
94,636689.220114176
93,720297.1156085385
70,503685.7052326998
92,572163.298834615
82,519745.5074935072
77,484733.6661489292
95,653646.6103824263
93,662085.8578075333
82,720659.534430634
66,588315.8048209709
90,794463.8636679794
94,600394.5822275305
72,549028.8992123338
90,724132.5197927605
86,657932.6350672538
90,700859.2416825597
68,485440.408419498
82,749136.484470811
86,720509.3744416462
62,668380.0422686816
86,507992.1475790214
92,669511.2024098724
69,488278.64667771914
84,886374.7237965753
89,639519.9660559004
62,391397.76131371333
76,621612.3630910459
68,463304.39775185386
82,661040.192141354
81,541807.6383350523
72,568271.7562391262
75,600732.2747992412
84,551095.6121584736
87,614494.151174198
80,717860.0705858795
80,594053.8879343742
91,780287.5451399684
58,474468.0781264018
87,662837.6176985962
90,781036.9146912659
76,524134.4139458249
77,629256.7401525212
78,618599.2734617736
65,767247.3902152708
80,668161.0589449237
90,649504.1677278267
73,484123.7410190118
82,518464.8680257565
71,580362.5989060255
78,670155.3944723491
74,576415.5961512025
68,505123.78312200034
82,646698.5065748923
79,621460.368102062
84,563643.0867430486
99,713754.3605768739
83,678633.1307948357
76,608388.5428924543
81,550157.1473465132
75,511696.8041036502
85,532675.5388996426
93,658959.7982188091
85,497410.4726626751
93,837312.1639072379
82,601948.2955835611
82,602972.52452728
68,527429.3814842036
85,563709.4521421718
83,618289.9919647293
75,486188.00839408353
90,738509.6908584745
79,425014.2451513964
88,723641.702881375
70,506778.9972188368
78,667833.36943464
84,690828.560769361
69,478506.52367766027
66,439909.25146013685
82,705157.2067445252
79,471007.6922351018
89,565491.7537431045
73,490437.7339172781
90,661925.1985622413
73,503342.937979705
75,603944.8054158171
87,588110.5419026583
89,623668.6887845179
81,594400.0532722082
83,649669.2536607858
88,778128.3320903773
75,603880.3302204851
79,575329.6568880256
88,644754.8958815321
66,492465.06665183953
76,635289.7266851137
87,703760.0843541593
75,488056.2465507842
76,544776.1026137542
87,677374.9537907506
85,697192.1859108452
90,705879.758571973
87,613135.4559780901
85,433013.45738741773
83,701698.7926451206
98,623048.7005868885
70,492502.64854352816
87,628414.6334250206
76,550816.0302260533
80,495204.0399061906
85,597211.4461037761
82,656866.3720504706
79,519520.31461789075
55,418395.5772708706
80,572743.8246454438
71,538429.5423871037
83,743211.4212174457
79,612544.4131763463
77,643356.3675770154
76,428292.1353755059
73,508247.8006936213
81,534452.3651328163
84,677303.9417961523
82,662021.4143143283
95,859265.5929373071
82,590170.7911922598
75,577471.7039519853
87,600589.0033053287
100,849323.2506346134
66,466733.08821801667
82,540384.3339322071
84,735961.6260366829
85,561348.6840711486
73,543206.479052787
88,581235.30059461
87,657604.813283114
74,629702.1493851282
75,486058.53258691746
87,713327.2774570788
75,539139.6999047681
79,580015.1747461291
68,511446.0942443039
86,618077.0961778002
80,566868.3578968546
76,595047.84461065
81,448540.90890241915
55,337322.6606136825
84,590424.380930469
101,705244.2318073681
80,548872.2713518374
76,605779.6834252987
81,516408.29131352657
81,570042.8321626934
96,771783.1804748357
83,622298.4416644372
75,536300.2600958266
74,538197.8091228084
76,516744.9331280818
75,584751.2074680888
93,611396.6348224519
82,536961.2636748784
73,770146.0457786145
76,408579.1389896778
76,467191.4916959412
75,604398.4857062711
79,404806.7908705189
74,542663.6143719361
67,522494.8936414491
69,562352.232901516
86,718196.5036814902
91,601685.8389593558
73,457638.93738908204
80,752625.758196703
89,663621.6746990379
78,561228.7753578596
67,452349.9542717651
77,550277.572384588
91,599036.33855842
69,526239.9768038717
79,590959.4773421277
68,585160.9570655754
83,542710.6148843935
69,456933.3098909713
95,926298.9459979841
87,475419.42840025376
98,685019.3808006595
88,767076.312038265
76,590247.2990860934
85,637805.9315899492
89,677164.0129776761
87,619886.9625703782
65,399379.92107805423
89,751980.1113634723
60,525204.0934416025
94,688200.3663292207
84,575232.938369426
87,677492.5249968967
65,587021.0966515341
85,686846.4508891302
67,504742.9851705636
84,594755.0550389678
82,490450.30385062355
60,565831.7607116648
106,795251.9821865871
92,610418.2627177148
78,510371.05809591705
87,570759.6987081193
84,551437.1953269691
79,585195.8293507998
76,496892.48750793457
73,387997.5504946245
74,519978.2059005047
82,576689.8799314443
71,538531.706726021
92,667204.8378592962
78,651401.700796846
92,566040.7034556475
86,583041.0500844431
73,738089.4686975077
66,453083.9994534731
83,693777.9410732307
63,455557.4341432505
75,500261.1501678417
79,584721.4013443122
83,626592.8168220568
75,564179.3205394733
91,753732.5299828926
85,798090.1503784542
104,707219.0901865101
80,625874.6063132558
76,640494.7170007905
77,511113.99172448023
89,733513.7061064522
78,582587.084099488
81,642644.349244635
67,514402.74549125106
77,555849.6183889827
67,518858.2256524148
73,681699.1358144787
89,734531.9440936996
79,653841.0086174643
66,401257.90226752457
98,751224.6832562875
86,679069.6416890313
81,654812.9553165606
91,664269.329934421
99,765375.4785870964
81,552981.696669493
67,445336.8850476248
58,453765.0511845552
80,588638.8003412145
97,734157.4254099145
86,584200.1469363801
60,388449.45632351516
71,459202.6440276454
78,622650.0329678073
83,643297.3749490831
65,499790.87092683685
76,527346.7693646724
89,717424.7318738996
82,745987.7391305392
71,389203.8667268299
85,614288.1034952383
86,542299.4367925212
81,547739.6535566485
83,585885.2468314155
85,683163.5549216238
87,822822.9649092028
80,594407.6489432778
75,563488.8134792572
82,481701.60230429843
81,511370.6047240805
72,568112.687607305
71,501986.07622242067
84,692774.6707403368
86,551852.8775933145
81,743312.4740272495
73,464556.36802338343
98,821346.9770139367
84,674330.133213865
74,583727.513907184
96,902243.8246910388
74,497133.91681481
79,591726.3464489481
70,591735.626870152
81,528936.1787350477
75,874598.4795827594
88,581516.479191064
80,517528.4743851803
92,705168.2631501378
88,700580.9787087867
66,498972.2913019355
77,577350.1958460008
82,570445.2066893368
70,564081.9250916733
81,480765.1681133826
85,608353.9930830991
83,564538.3477917349
89,741883.3917542717
74,583926.6870597106
69,550999.7264365818
85,735729.7252907403
76,533213.2183781522
97,799089.5853858136
63,427236.87397275027
77,501480.41322489874
86,640269.7888210814
65,470279.3448931891
83,530483.34601767
84,513671.94310519256
87,581620.6793516997
78,563383.6246010347
71,640916.513829203
91,747339.0071833617
67,543921.1740260647
86,678031.480817188
95,777563.9646050123
72,535427.9950661631
104,797381.6956027413
81,474780.0527287708
82,594864.5662384883
80,508410.7622020966
71,466719.36589331075
92,735328.4892925217
99,1076547.6868073524
99,795234.3754357934
82,674114.4460895449
74,467755.5329295578
71,414199.5298400157
69,526411.7814465467
67,499499.41516576346
85,555187.8117590272
95,563447.1371064105
67,568539.140264684
85,603922.195373564
67,678535.4248086215
86,637457.624479216
88,717912.1420915264
83,785573.6123311778
77,582754.0289402304
68,527871.0539696242
84,502231.64478343516
63,538113.2089404698
79,707427.1952744423
70,510436.03613631945
96,764265.7363503048
92,546862.8180294747
77,688562.3780668306
71,598199.2343078004
71,459474.93791875785
96,766442.3652662793
87,577199.8070383125
87,723186.8099079598
74,432062.9048284419
83,620636.0456017796
80,647884.3640849846
87,522996.72211883287
81,598670.3334451886
88,633504.0057292156
70,470903.12888726365
99,737124.3937996326
71,388497.6820425598
70,513568.12078509125
86,646528.5151331429
85,541760.9388204612
80,743223.5503112479
93,654027.6559931868
87,638439.500645608
67,521115.801592807
85,667882.8515688584
83,562262.2867455907
81,654925.4539021774
84,714493.6248566794
60,451248.22801518533
75,477924.1926860379
78,556614.3604752839
81,548630.8797025592
71,452349.0603743369
84,586026.8095296542
68,457274.78616465314
88,632708.8778090756
67,428890.0022798008
93,562867.4999368732
88,583753.8444573588
83,556118.3389135789
80,580676.9320159612
80,511864.6599359522
72,568598.6578680037
82,612005.6701833071
75,543254.5131088897
65,485880.67630706774
76,483268.36586437037
78,586346.2267259234
79,555727.8063339369
81,575467.5660653763
85,670065.4849989282
97,689101.8175664189
101,662130.0985540196
75,460761.0404183823
80,632497.5458324262
90,552746.7661118082
85,784166.9033953402
67,446784.29620425485
76,640298.5060840442
87,644261.2469544146
76,547599.4645290783
69,484051.71526474
74,538066.7279725173
85,723697.4089007752
68,569799.8186887694
91,758332.8229870005
75,474196.6573275874
77,570105.8153537748
82,654987.8049832545
83,537794.4819166677
82,533960.0536250911
76,601797.3850293743
80,710524.9126466329
94,873361.8691272686
87,650673.5198091698
66,483749.0632067085
78,495780.57459915144
88,630421.479374327
80,645231.6294973827
85,572168.017418146
79,509227.5265394837
77,569370.0044397989
61,504986.84112956905
83,624628.8581085887
93,729027.9595527817
91,716226.4309640191
89,657033.6149768889
66,552807.5464835715
98,683286.5633442225
86,637161.9995234245
85,594857.0826934512
94,805122.8086060575
76,622121.5218709176
92,670300.7937471145
66,487332.51481081854
70,555144.651624485
72,623969.4950193369
87,708113.5987175032
88,868373.2667190214
75,655478.5594292472
90,634711.7076254637
70,520116.7457499629
79,473473.55317615095
83,633013.6071509862
87,668133.5297319281
84,684219.5939586842
65,512613.0485937161
92,738969.1809971732
80,737093.2446003776
69,420291.1884086662
81,581172.3637711995
74,588807.8998309956
70,507627.32512113644
67,450662.3641212997
76,547568.4163702006
79,697477.8189407764
85,819258.7539076408
86,598147.1873800525
86,744281.9783385983
73,667593.5301730232
68,459225.96271137614
85,683321.3782906214
82,562493.5292488043
78,619868.6738166268
80,663897.1619721148
87,594145.3552762412
92,627670.7060290849
90,652044.1549638214
73,467606.3733033153
85,680911.5839541646
91,656164.3473239983
72,605367.9842993625
79,570949.5115354756
64,537607.5668692614
75,486150.8991209821
84,686373.8569296289
73,660800.2007674469
78,471169.3686313328
82,495639.84664195
65,452960.62520667474
79,520604.2687345037
82,618463.9768398394
89,629311.9687414252
77,543520.5006151773
78,503204.84890825703
72,637291.371885973
96,564510.9517026453
81,674187.6587356513
75,522445.8772257356
74,572146.5514104002
93,571963.1034655571
88,574376.2828323722
96,658354.7650289087
73,587667.433857767
56,369809.9738984272
78,547042.354816836
54,361235.37650735455
67,598516.3155676767
73,539625.2465460834
85,659158.494061919
77,546808.2058725375
82,583274.6267911008
78,593689.232463323
89,688688.4758718557
74,578453.0142419985
85,738217.0056186811
94,680850.0428527301
63,398186.3106413121
87,701377.519408939
67,429241.0043405666
61,378712.8084428911
83,589916.0726597251
84,584837.9252881589
85,648800.6880046873
71,521742.235131589
78,551229.5555285249
74,484093.67674778367
72,551808.3183037837
67,522746.2128953062
70,472750.7958455572
98,785557.5161324268
89,611403.7596904607
86,559565.3148411539
81,524552.8055372975
100,759024.2536889178
66,450537.90768116084
85,761883.5985239341
88,541417.9628116918
68,623878.082488079
100,672713.2490655057
74,622259.5526613476
72,473563.9231631779
63,411637.0855092913
82,543016.5011021217
77,589752.2275971284
76,480871.26011240244
81,432250.9207986057
76,633863.8261534722
85,748089.0146829385
62,431888.8557400309
89,747354.2910723046
87,624622.151506841
65,584582.1268466717
78,482498.7639331502
69,537120.2549731695
78,657488.9317842268
98,833242.4145285955
70,470429.0151938699
90,633167.9326120364
80,535376.2996109705
73,558043.1290500824
84,697590.8724268092
74,505043.3049378665
95,636827.5969552805
80,571914.7963385284
77,593961.4669420755
75,451924.2920322687
68,485308.68570257054
73,393552.0485274556
75,499852.50200665777
92,791107.9864235645
69,469364.19981594116
79,734065.4900874721
78,448463.58315569704
85,580224.9225482431
79,635670.2797172245
69,525387.3938712749
90,610120.982476264
80,620960.7485076063
82,564794.120940223
79,586451.0675313058
83,626949.316284172
86,646536.6386715337
72,489030.47219616617
81,555581.3036879898
82,627786.0417023025
94,705655.5574392509
66,475862.9284483714
91,628673.7033687247
90,667393.5986660245
80,620492.0296558234
90,636505.1522664072
86,590576.071139241
75,499665.92051067814
90,773038.4945244085
78,536917.7737057431
96,646348.6918613432
73,539068.2297639366
86,741405.5664912818
84,481091.3355020492
79,582897.4391885978
75,552251.6983897699
83,565058.6708643645
74,613413.2533274551
80,840712.0864657159
79,598614.368721138
85,562032.8205901581
88,622208.8280000831
92,542129.0750781866
67,585726.4508224556
79,614681.8815238811
96,808678.476128171
65,488081.9703668805
86,694076.3372087727
92,683613.5844749458
85,568876.0857427118
86,546721.6737339254
94,708295.5243989654
80,457403.4748668822
91,818610.3643905345
88,636326.6489189258
93,821019.5448773516
72,389812.5562476361
85,761430.9606168325
83,754337.5079491847
76,523542.325291058
82,607144.893462186
77,502685.4855652546
77,671076.3097774083
83,687575.9392205206
74,478096.85209447105
91,607417.7712347765
80,493777.29229807795
82,578187.9779609799
87,638866.325887843
75,568193.8554421691
63,439333.7568426494
77,611327.8021351176
86,689511.430480904
74,566337.4329367104
78,444712.36354732316
72,511715.0134716628
100,716646.6171819957
71,506524.6998351394
80,486543.3750380559
88,707370.8380432335
66,502544.56432816974
70,471902.48873008543
73,365069.1529280387
76,583111.0340104648
73,423053.7222556948
78,541768.7505902083
89,687557.4418188168
83,660039.533000301
71,544116.3256270774
82,627010.7559121043
61,522893.97977156774
79,604493.7987184852
78,438131.2419574091
70,456281.9633275126
78,559144.5660017134
69,530108.2195469921
82,609232.4762341959
69,556739.2445550326
82,566500.6450369443
76,672585.1332841513
80,553703.9586949525
68,486634.9653440794
76,608127.8701853127
71,506126.78987368156
79,611692.6411185567
82,604022.8035694117
85,724238.2056528168
82,623705.9631155274
81,542843.164479067
80,669739.6984955668
84,512869.16731697397
83,731939.254978407
79,492403.6162513843
86,603193.5236293438
75,565240.1008119734
86,616917.4194337259
90,675655.5046127653
89,720550.993903641
65,463201.36436892854
88,571431.4218748119
73,625103.5381220445
103,779814.6786888744
73,522323.5725070793
84,580859.4363696018
81,709870.2143222518
78,677496.9980007812
87,696448.0392322064
66,527915.8386085876
86,597251.5766326782
83,783688.74226098
92,607259.7942787041
73,506348.4590504988
69,524104.0362649654
85,569767.7881667095
81,633642.8427139272
86,617181.3611281418
80,603553.4744248794
94,745377.7606417532
94,626238.9958573116
78,521609.2232176197
76,589906.3238673277
70,628315.0107302067
91,746838.5474438434
78,610924.0742988843
69,589163.8516977775
82,631440.7311299313
84,651028.2336353034
93,631881.5941845402
78,658120.5245002639
72,587000.3737244454
61,588506.4179180013
91,696835.5034722185
93,613027.8543890531
87,641842.3215778375
85,634575.5228242689
82,614346.6966407428
87,690735.727494012
62,422421.93106050923
84,613843.052138597
93,836518.5263160989
82,646382.6981638178
76,601375.5779301549
83,527895.3453407999
76,625916.9112730663
73,492390.15368301194
90,744711.0634842108
76,563000.5215272685
98,722275.3254762288
81,460590.67321999033
90,614105.8621288146
80,699784.0101264557
76,645796.5137137952
82,575481.9152151417
82,744185.8085798848
87,747922.3680397697
88,663502.7424384567
84,473778.0704768413
74,510254.7680302972
